Period,RH
2018-06-17 09:00:00,90.7
2018-06-17 10:00:00,92.1
2018-06-17 11:00:00,93.3
2018-06-18 12:00:00,94.35
2018-06-18 01:00:00,94.6
2018-06-18 02:00:00,94.25
2018-06-18 03:00:00,94.5
2018-06-18 04:00:00,94.55
2018-06-18 05:00:00,94.9
2018-06-18 06:00:00,95.95
2018-06-18 07:00:00,95.05
2018-06-18 08:00:00,90.3
2018-06-18 09:00:00,83.94999999999997
2018-06-18 10:00:00,81.25
2018-06-18 11:00:00,77.75
2018-06-18 12:00:00,75.0
2018-06-18 01:00:00,73.19999999999997
2018-06-18 02:00:00,70.5
2018-06-18 03:00:00,73.0
2018-06-18 04:00:00,73.3
2018-06-18 05:00:00,77.4
2018-06-18 06:00:00,81.45
2018-06-18 07:00:00,84.25
2018-06-18 08:00:00,85.75
2018-06-18 09:00:00,86.3
2018-06-18 10:00:00,86.8
2018-06-18 11:00:00,88.6
2018-06-19 12:00:00,90.95
2018-06-19 01:00:00,93.95
2018-06-19 02:00:00,95.25
2018-06-19 03:00:00,95.5
2018-06-19 04:00:00,94.05
2018-06-19 05:00:00,95.7
2018-06-19 06:00:00,96.45
2018-06-19 07:00:00,96.2
2018-06-19 08:00:00,92.9
2018-06-19 09:00:00,89.7
2018-06-19 10:00:00,86.19999999999996
2018-06-19 11:00:00,79.75
2018-06-19 12:00:00,75.4
2018-06-19 01:00:00,72.69999999999997
2018-06-19 02:00:00,70.6
2018-06-19 03:00:00,67.25
2018-06-19 04:00:00,66.85
2018-06-19 05:00:00,69.05
2018-06-19 06:00:00,74.75
2018-06-19 07:00:00,80.19999999999997
2018-06-19 08:00:00,83.35
2018-06-19 09:00:00,86.65
2018-06-19 10:00:00,89.65
2018-06-19 11:00:00,92.2
2018-06-20 12:00:00,93.25
2018-06-20 01:00:00,94.3
2018-06-20 02:00:00,95.4
2018-06-20 03:00:00,95.95
2018-06-20 04:00:00,96.15
2018-06-20 05:00:00,96.6
2018-06-20 06:00:00,96.35
2018-06-20 07:00:00,95.2
2018-06-20 08:00:00,92.65
2018-06-20 09:00:00,87.65
2018-06-20 10:00:00,83.45
2018-06-20 11:00:00,81.25
2018-06-20 12:00:00,76.15
2018-06-20 01:00:00,72.05
2018-06-20 02:00:00,69.5
2018-06-20 03:00:00,66.55
2018-06-20 04:00:00,68.75
2018-06-20 05:00:00,71.4
2018-06-20 06:00:00,77.45
2018-06-20 07:00:00,82.3
2018-06-20 08:00:00,82.7
2018-06-20 09:00:00,82.6
2018-06-20 10:00:00,84.94999999999997
2018-06-20 11:00:00,87.80000000000004
2018-06-21 12:00:00,89.4
2018-06-21 01:00:00,91.3
2018-06-21 02:00:00,92.35
2018-06-21 03:00:00,96.0
2018-06-21 04:00:00,97.25
2018-06-21 05:00:00,97.6
2018-06-21 06:00:00,97.75
2018-06-21 07:00:00,97.4
2018-06-21 08:00:00,94.45
2018-06-21 09:00:00,90.5
2018-06-21 10:00:00,88.1
2018-06-21 11:00:00,85.65
2018-06-21 12:00:00,84.55
2018-06-21 01:00:00,83.4
2018-06-21 02:00:00,80.5
2018-06-21 03:00:00,81.2
2018-06-21 04:00:00,79.4
2018-06-21 05:00:00,80.55
2018-06-21 06:00:00,84.55000000000003
2018-06-21 07:00:00,87.5
2018-06-21 08:00:00,89.15
2018-06-21 09:00:00,89.35
2018-06-21 10:00:00,90.55
2018-06-21 11:00:00,91.45
2018-06-22 12:00:00,93.75
2018-06-22 01:00:00,95.25
2018-06-22 02:00:00,96.25
2018-06-22 03:00:00,96.5
2018-06-22 04:00:00,97.0
2018-06-22 05:00:00,97.6
2018-06-22 06:00:00,97.4
2018-06-22 07:00:00,96.65
2018-06-22 08:00:00,93.9
2018-06-22 09:00:00,89.25
2018-06-22 10:00:00,86.05
2018-06-22 11:00:00,81.15
2018-06-22 12:00:00,74.25
2018-06-22 01:00:00,73.0
2018-06-22 02:00:00,76.95
2018-06-22 03:00:00,73.3
2018-06-22 04:00:00,75.75
2018-06-22 05:00:00,88.4
2018-06-22 06:00:00,94.05
2018-06-22 07:00:00,95.15
2018-06-22 08:00:00,96.1
2018-06-22 09:00:00,95.95
2018-06-22 10:00:00,96.3
2018-06-22 11:00:00,96.7
2018-06-23 12:00:00,96.8
2018-06-23 01:00:00,97.15
2018-06-23 02:00:00,97.75
2018-06-23 03:00:00,98.1
2018-06-23 04:00:00,98.35
2018-06-23 05:00:00,98.5
2018-06-23 06:00:00,98.55
2018-06-23 07:00:00,98.35
2018-06-23 08:00:00,95.95
2018-06-23 09:00:00,90.6
2018-06-23 10:00:00,84.0
2018-06-23 11:00:00,78.75
2018-06-23 12:00:00,77.25
2018-06-23 01:00:00,87.0
2018-06-23 02:00:00,86.65
2018-06-23 03:00:00,77.6
2018-06-23 04:00:00,82.85
2018-06-23 05:00:00,84.95
2018-06-23 06:00:00,87.75
2018-06-23 07:00:00,91.3
2018-06-23 08:00:00,93.35
2018-06-23 09:00:00,93.8
2018-06-23 10:00:00,94.05
2018-06-23 11:00:00,94.25
2018-06-24 12:00:00,94.75
2018-06-24 01:00:00,95.55
2018-06-24 02:00:00,96.45
2018-06-24 03:00:00,96.85
2018-06-24 04:00:00,97.1
2018-06-24 05:00:00,97.4
2018-06-24 06:00:00,97.7
2018-06-24 07:00:00,98.15
2018-06-24 08:00:00,98.35
2018-06-24 09:00:00,96.95
2018-06-24 10:00:00,94.05
2018-06-24 11:00:00,87.55000000000004
2018-06-24 12:00:00,82.05
2018-06-24 01:00:00,77.25
2018-06-24 02:00:00,75.15
2018-06-24 03:00:00,75.1
2018-06-24 04:00:00,72.3
2018-06-24 05:00:00,81.35
2018-06-24 06:00:00,89.9
2018-06-24 07:00:00,93.4
2018-06-24 08:00:00,94.15
2018-06-24 09:00:00,94.4
2018-06-24 10:00:00,95.0
2018-06-24 11:00:00,96.05
2018-06-25 12:00:00,96.4
2018-06-25 01:00:00,96.95
2018-06-25 02:00:00,97.3
2018-06-25 03:00:00,97.5
2018-06-25 04:00:00,97.5
2018-06-25 05:00:00,97.65
2018-06-25 06:00:00,98.35
2018-06-25 07:00:00,98.65
2018-06-25 08:00:00,97.25
2018-06-25 09:00:00,92.05
2018-06-25 10:00:00,83.25
2018-06-25 11:00:00,79.25
2018-06-25 12:00:00,73.9
2018-06-25 01:00:00,73.15
2018-06-25 02:00:00,71.0
2018-06-25 03:00:00,70.80000000000003
2018-06-25 04:00:00,69.05
2018-06-25 05:00:00,70.1
2018-06-25 06:00:00,70.0
2018-06-25 07:00:00,77.95
2018-06-25 08:00:00,83.0
2018-06-25 09:00:00,85.69999999999997
2018-06-25 10:00:00,87.4
2018-06-25 11:00:00,86.5
2018-06-26 12:00:00,88.3
2018-06-26 01:00:00,90.65
2018-06-26 02:00:00,93.35
2018-06-26 03:00:00,94.95
2018-06-26 04:00:00,95.7
2018-06-26 05:00:00,96.5
2018-06-26 06:00:00,97.1
2018-06-26 07:00:00,96.85
2018-06-26 08:00:00,91.6
2018-06-26 09:00:00,82.5
2018-06-26 10:00:00,77.9
2018-06-26 11:00:00,74.6
2018-06-26 12:00:00,74.4
2018-06-26 01:00:00,72.25
2018-06-26 02:00:00,71.85
2018-06-26 03:00:00,75.4
2018-06-26 04:00:00,77.45
2018-06-26 05:00:00,77.5
2018-06-26 06:00:00,91.2
2018-06-26 07:00:00,95.35
2018-06-26 08:00:00,97.5
2018-06-26 09:00:00,99.05
2018-06-26 10:00:00,99.6
2018-06-26 11:00:00,99.8
2018-06-27 12:00:00,100.0
2018-06-27 01:00:00,100.0
2018-06-27 02:00:00,100.0
2018-06-27 03:00:00,100.0
2018-06-27 04:00:00,100.0
2018-06-27 05:00:00,100.0
2018-06-27 06:00:00,100.0
2018-06-27 07:00:00,100.0
2018-06-27 08:00:00,99.8
2018-06-27 09:00:00,96.45
2018-06-27 10:00:00,88.4
2018-06-27 11:00:00,84.30000000000003
2018-06-27 12:00:00,80.65
2018-06-27 01:00:00,75.65
2018-06-27 02:00:00,73.9
2018-06-27 03:00:00,70.75
2018-06-27 04:00:00,69.15
2018-06-27 05:00:00,72.15
2018-06-27 06:00:00,77.65
2018-06-27 07:00:00,86.5
2018-06-27 08:00:00,90.8
2018-06-27 09:00:00,92.25
2018-06-27 10:00:00,92.25
2018-06-27 11:00:00,92.75
2018-06-28 12:00:00,94.15
2018-06-28 01:00:00,94.6
2018-06-28 02:00:00,95.4
2018-06-28 03:00:00,96.1
2018-06-28 04:00:00,96.55
2018-06-28 05:00:00,96.85
2018-06-28 06:00:00,97.05
2018-06-28 07:00:00,95.6
2018-06-28 08:00:00,90.55
2018-06-28 09:00:00,86.5
2018-06-28 10:00:00,82.15
2018-06-28 11:00:00,78.6
2018-06-28 12:00:00,77.8
2018-06-28 01:00:00,73.8
2018-06-28 02:00:00,71.2
2018-06-28 03:00:00,71.4
2018-06-28 04:00:00,74.85
2018-06-28 05:00:00,81.9
2018-06-28 06:00:00,85.8
2018-06-28 07:00:00,95.35
2018-06-28 08:00:00,96.95
2018-06-28 09:00:00,97.6
2018-06-28 10:00:00,97.75
2018-06-28 11:00:00,97.85
2018-06-29 12:00:00,97.9
2018-06-29 01:00:00,98.55
2018-06-29 02:00:00,98.75
2018-06-29 03:00:00,98.9
2018-06-29 04:00:00,99.0
2018-06-29 05:00:00,99.1
2018-06-29 06:00:00,99.35
2018-06-29 07:00:00,99.35
2018-06-29 08:00:00,98.7
2018-06-29 09:00:00,97.2
2018-06-29 10:00:00,91.05
2018-06-29 11:00:00,85.85
2018-06-29 12:00:00,81.2
2018-06-29 01:00:00,77.30000000000003
2018-06-29 02:00:00,71.94999999999997
2018-06-29 03:00:00,71.75
2018-06-29 04:00:00,73.9
2018-06-29 05:00:00,75.0
2018-06-29 06:00:00,78.6
2018-06-29 07:00:00,86.44999999999996
2018-06-29 08:00:00,89.1
2018-06-29 09:00:00,89.15
2018-06-29 10:00:00,92.2
2018-06-29 11:00:00,93.95
2018-06-30 12:00:00,94.6
2018-06-30 01:00:00,95.5
2018-06-30 02:00:00,96.35
2018-06-30 03:00:00,96.6
2018-06-30 04:00:00,96.5
2018-06-30 05:00:00,96.15
2018-06-30 06:00:00,96.4
2018-06-30 07:00:00,96.6
2018-06-30 08:00:00,94.55
2018-06-30 09:00:00,91.8
2018-06-30 10:00:00,88.5
2018-06-30 11:00:00,84.55
2018-06-30 12:00:00,81.45
2018-06-30 01:00:00,77.15
2018-06-30 02:00:00,74.85
2018-06-30 03:00:00,74.05
2018-06-30 04:00:00,75.4
2018-06-30 05:00:00,76.1
2018-06-30 06:00:00,86.15
2018-06-30 07:00:00,95.35
2018-06-30 08:00:00,96.25
2018-06-30 09:00:00,96.05
2018-06-30 10:00:00,96.1
2018-06-30 11:00:00,96.65
2018-07-01 12:00:00,97.3
2018-07-01 01:00:00,97.8
2018-07-01 02:00:00,98.15
2018-07-01 03:00:00,98.3
2018-07-01 04:00:00,98.4
2018-07-01 05:00:00,98.4
2018-07-01 06:00:00,98.35
2018-07-01 07:00:00,97.85
2018-07-01 08:00:00,95.7
2018-07-01 09:00:00,92.45
2018-07-01 10:00:00,89.15
2018-07-01 11:00:00,88.35
2018-07-01 12:00:00,88.05
2018-07-01 01:00:00,91.1
2018-07-01 02:00:00,90.85
2018-07-01 03:00:00,90.75
2018-07-01 04:00:00,92.65
2018-07-01 05:00:00,96.2
2018-07-01 06:00:00,97.2
2018-07-01 07:00:00,98.1
2018-07-01 08:00:00,98.35
2018-07-01 09:00:00,98.6
2018-07-01 10:00:00,98.75
2018-07-01 11:00:00,99.0
2018-07-02 12:00:00,99.25
2018-07-02 01:00:00,99.4
2018-07-02 02:00:00,99.55
2018-07-02 03:00:00,99.7
2018-07-02 04:00:00,99.75
2018-07-02 05:00:00,99.8
2018-07-02 06:00:00,99.85
2018-07-02 07:00:00,99.85
2018-07-02 08:00:00,99.25
2018-07-02 09:00:00,94.9
2018-07-02 10:00:00,89.7
2018-07-02 11:00:00,86.80000000000004
2018-07-02 12:00:00,80.35
2018-07-02 01:00:00,78.05000000000003
2018-07-02 02:00:00,74.55
2018-07-02 03:00:00,84.4
2018-07-02 04:00:00,80.75
2018-07-02 05:00:00,80.9
2018-07-02 06:00:00,86.35
2018-07-02 07:00:00,89.1
2018-07-02 08:00:00,90.3
2018-07-02 09:00:00,91.75
2018-07-02 10:00:00,92.65
2018-07-02 11:00:00,93.95
2018-07-03 12:00:00,95.7
2018-07-03 01:00:00,96.95
2018-07-03 02:00:00,97.15
2018-07-03 03:00:00,97.35
2018-07-03 04:00:00,97.7
2018-07-03 05:00:00,97.25
2018-07-03 06:00:00,96.7
2018-07-03 07:00:00,96.75
2018-07-03 08:00:00,93.4
2018-07-03 09:00:00,89.55000000000004
2018-07-03 10:00:00,87.65
2018-07-03 11:00:00,83.35
2018-07-03 12:00:00,78.85
2018-07-03 01:00:00,73.8
2018-07-03 02:00:00,73.75
2018-07-03 03:00:00,77.8
2018-07-03 04:00:00,71.9
2018-07-03 05:00:00,70.1
2018-07-03 06:00:00,76.9
2018-07-03 07:00:00,84.80000000000003
2018-07-03 08:00:00,88.2
2018-07-03 09:00:00,90.15
2018-07-03 10:00:00,89.30000000000004
2018-07-03 11:00:00,91.75
2018-07-04 12:00:00,94.35
2018-07-04 01:00:00,95.25
2018-07-04 02:00:00,95.5
2018-07-04 03:00:00,95.25
2018-07-04 04:00:00,95.15
2018-07-04 05:00:00,95.25
2018-07-04 06:00:00,96.1
2018-07-04 07:00:00,96.8
2018-07-04 08:00:00,94.5
2018-07-04 09:00:00,91.0
2018-07-04 10:00:00,88.1
2018-07-04 11:00:00,83.45
2018-07-04 12:00:00,81.65
2018-07-04 01:00:00,80.55
2018-07-04 02:00:00,77.15
2018-07-04 03:00:00,73.4
2018-07-04 04:00:00,71.9
2018-07-04 05:00:00,75.7
2018-07-04 06:00:00,80.55
2018-07-04 07:00:00,86.35
2018-07-04 08:00:00,89.19999999999996
2018-07-04 09:00:00,90.95
2018-07-04 10:00:00,92.05
2018-07-04 11:00:00,93.8
2018-07-05 12:00:00,94.9
2018-07-05 01:00:00,95.25
2018-07-05 02:00:00,95.55
2018-07-05 03:00:00,95.8
2018-07-05 04:00:00,96.0
2018-07-05 05:00:00,96.1
2018-07-05 06:00:00,96.35
2018-07-05 07:00:00,96.15
2018-07-05 08:00:00,93.65
2018-07-05 09:00:00,89.65
2018-07-05 10:00:00,86.30000000000004
2018-07-05 11:00:00,80.65
2018-08-10 08:00:00,80.4
2018-08-10 09:00:00,82.75
2018-08-10 10:00:00,87.2
2018-08-10 11:00:00,90.25
2018-08-11 12:00:00,92.45
2018-08-11 01:00:00,93.8
2018-08-11 02:00:00,94.55
2018-08-11 03:00:00,94.3
2018-08-11 04:00:00,95.3
2018-08-11 05:00:00,95.8
2018-08-11 06:00:00,95.55
2018-08-11 07:00:00,96.25
2018-08-11 08:00:00,96.5
2018-08-11 09:00:00,94.15
2018-08-11 10:00:00,90.8
2018-08-11 11:00:00,86.9
2018-08-11 12:00:00,83.15
2018-08-11 01:00:00,77.25
2018-08-11 02:00:00,74.35
2018-08-11 03:00:00,72.9
2018-08-11 04:00:00,72.7
2018-08-11 05:00:00,74.45
2018-08-11 06:00:00,76.6
2018-08-11 07:00:00,84.55000000000003
2018-08-11 08:00:00,89.1
2018-08-11 09:00:00,91.6
2018-08-11 10:00:00,93.15
2018-08-11 11:00:00,93.7
2018-08-12 12:00:00,94.6
2018-08-12 01:00:00,95.25
2018-08-12 02:00:00,95.25
2018-08-12 03:00:00,95.65
2018-08-12 04:00:00,96.4
2018-08-12 05:00:00,96.75
2018-08-12 06:00:00,96.75
2018-08-12 07:00:00,95.25
2018-08-12 08:00:00,91.4
2018-08-12 09:00:00,90.95
2018-08-12 10:00:00,89.4
2018-08-12 11:00:00,83.25
2018-08-12 12:00:00,77.15
2018-08-12 01:00:00,72.6
2018-08-12 02:00:00,67.65
2018-08-12 03:00:00,63.9
2018-08-12 04:00:00,63.3
2018-08-12 05:00:00,63.05
2018-08-12 06:00:00,66.2
2018-08-12 07:00:00,75.15
2018-08-12 08:00:00,76.55000000000003
2018-08-12 09:00:00,78.15
2018-08-12 10:00:00,80.7
2018-08-12 11:00:00,84.85
2018-08-13 12:00:00,88.05000000000004
2018-08-13 01:00:00,90.25
2018-08-13 02:00:00,91.25
2018-08-13 03:00:00,91.45
2018-08-13 04:00:00,91.3
2018-08-13 05:00:00,91.85
2018-08-13 06:00:00,92.5
2018-08-13 07:00:00,94.2
2018-08-13 08:00:00,94.6
2018-08-13 09:00:00,94.05
2018-08-13 10:00:00,91.75
2018-08-13 11:00:00,87.15
2018-08-13 12:00:00,83.7
2018-08-13 01:00:00,79.65
2018-08-13 02:00:00,76.4
2018-08-13 03:00:00,75.30000000000003
2018-08-13 04:00:00,72.6
2018-08-13 05:00:00,75.35
2018-08-13 06:00:00,80.35
2018-08-13 07:00:00,85.15
2018-08-13 08:00:00,88.8
2018-08-13 09:00:00,89.8
2018-08-13 10:00:00,90.6
2018-08-13 11:00:00,92.15
2018-08-14 12:00:00,93.45
2018-08-14 01:00:00,94.4
2018-08-14 02:00:00,95.25
2018-08-14 03:00:00,95.9
2018-08-14 04:00:00,96.35
2018-08-14 05:00:00,96.6
2018-08-14 06:00:00,96.95
2018-08-14 07:00:00,97.35
2018-08-14 08:00:00,96.85
2018-08-14 09:00:00,92.4
2018-08-14 10:00:00,86.05000000000004
2018-08-14 11:00:00,81.9
2018-08-14 12:00:00,77.65
2018-08-14 01:00:00,73.9
2018-08-14 02:00:00,68.95
2018-08-14 03:00:00,74.9
2018-08-14 04:00:00,83.55
2018-08-14 05:00:00,89.25
2018-08-14 06:00:00,90.25
2018-08-14 07:00:00,92.35
2018-08-14 08:00:00,93.95
2018-08-14 09:00:00,94.6
2018-08-14 10:00:00,95.4
2018-08-14 11:00:00,95.75
2018-08-15 12:00:00,95.9
2018-08-15 01:00:00,96.15
2018-08-15 02:00:00,96.5
2018-08-15 03:00:00,96.85
2018-08-15 04:00:00,97.25
2018-08-15 05:00:00,97.25
2018-08-15 06:00:00,97.4
2018-08-15 07:00:00,97.8
2018-08-15 08:00:00,96.05
2018-08-15 09:00:00,96.25
2018-08-15 10:00:00,94.5
2018-08-15 11:00:00,87.95
2018-08-15 12:00:00,81.19999999999997
2018-08-15 01:00:00,80.85
2018-08-15 02:00:00,76.94999999999997
2018-08-15 03:00:00,71.94999999999997
2018-08-15 04:00:00,71.5
2018-08-15 05:00:00,67.55000000000001
2018-08-15 06:00:00,72.7
2018-08-15 07:00:00,82.75
2018-08-15 08:00:00,85.75
2018-08-15 09:00:00,88.80000000000004
2018-08-15 10:00:00,90.15
2018-08-15 11:00:00,91.25
2018-08-16 12:00:00,93.75
2018-08-16 01:00:00,95.2
2018-08-16 02:00:00,95.9
2018-08-16 03:00:00,95.55
2018-08-16 04:00:00,94.75
2018-08-16 05:00:00,95.55
2018-08-16 06:00:00,96.1
2018-08-16 07:00:00,96.45
2018-08-16 08:00:00,95.95
2018-08-16 09:00:00,92.95
2018-08-16 10:00:00,88.80000000000004
2018-08-16 11:00:00,80.15
2018-08-16 12:00:00,76.85
2018-08-16 01:00:00,72.6
2018-08-16 02:00:00,67.9
2018-08-16 03:00:00,67.9
2018-08-16 04:00:00,66.5
2018-08-16 05:00:00,70.6
2018-08-16 06:00:00,74.25
2018-08-16 07:00:00,80.15
2018-08-16 08:00:00,84.55000000000003
2018-08-16 09:00:00,84.85
2018-08-16 10:00:00,87.55
2018-08-16 11:00:00,88.6
2018-08-17 12:00:00,88.6
2018-08-17 01:00:00,91.9
2018-08-17 02:00:00,94.0
2018-08-17 03:00:00,94.85
2018-08-17 04:00:00,94.9
2018-08-17 05:00:00,94.6
2018-08-17 06:00:00,94.65
2018-08-17 07:00:00,94.5
2018-08-17 08:00:00,92.85
2018-08-17 09:00:00,89.5
2018-08-17 10:00:00,85.75
2018-08-17 11:00:00,81.45
2018-08-17 12:00:00,78.2
2018-08-17 01:00:00,72.9
2018-08-17 02:00:00,71.35
2018-08-17 03:00:00,68.94999999999999
2018-08-17 04:00:00,67.5
2018-08-17 05:00:00,70.7
2018-08-17 06:00:00,75.35
2018-08-17 07:00:00,79.85
2018-08-17 08:00:00,83.05000000000003
2018-08-17 09:00:00,83.85
2018-08-17 10:00:00,85.05
2018-08-17 11:00:00,86.69999999999996
2018-08-18 12:00:00,87.75
2018-08-18 01:00:00,91.45
2018-08-18 02:00:00,92.95
2018-08-18 03:00:00,93.0
2018-08-18 04:00:00,93.0
2018-08-18 05:00:00,93.05
2018-08-18 06:00:00,93.3
2018-08-18 07:00:00,93.25
2018-08-18 08:00:00,91.95
2018-08-18 09:00:00,89.45
2018-08-18 10:00:00,87.9
2018-08-18 11:00:00,84.7
2018-08-18 12:00:00,83.9
2018-08-18 01:00:00,81.15
2018-08-18 02:00:00,76.69999999999997
2018-08-18 03:00:00,73.3
2018-08-18 04:00:00,73.35
2018-08-18 05:00:00,76.35
2018-08-18 06:00:00,81.25
2018-08-18 07:00:00,84.9
2018-08-18 08:00:00,85.15
2018-08-18 09:00:00,86.30000000000004
2018-08-18 10:00:00,87.55000000000004
2018-08-18 11:00:00,89.75
2018-08-19 12:00:00,91.55
2018-08-19 01:00:00,92.8
2018-08-19 02:00:00,91.9
2018-08-19 03:00:00,91.45
2018-08-19 04:00:00,91.85
2018-08-19 05:00:00,92.3
2018-08-19 06:00:00,92.75
2018-08-19 07:00:00,92.15
2018-08-19 08:00:00,92.05
2018-08-19 09:00:00,89.8
2018-08-19 10:00:00,87.65
2018-08-19 11:00:00,84.35
2018-08-19 12:00:00,80.4
2018-08-19 01:00:00,75.6
2018-08-19 02:00:00,73.5
2018-08-19 03:00:00,69.75
2018-08-19 04:00:00,69.3
2018-08-19 05:00:00,70.69999999999997
2018-08-19 06:00:00,76.35
2018-08-19 07:00:00,80.85
2018-08-19 08:00:00,87.19999999999996
2018-08-19 09:00:00,93.3
2018-08-19 10:00:00,95.05
2018-08-19 11:00:00,95.95
2018-08-20 12:00:00,96.45
2018-08-20 01:00:00,96.8
2018-08-20 02:00:00,97.05
2018-08-20 03:00:00,97.2
2018-08-20 04:00:00,97.1
2018-08-20 05:00:00,96.9
2018-08-20 06:00:00,97.0
2018-08-20 07:00:00,97.0
2018-08-20 08:00:00,95.9
2018-08-20 09:00:00,92.25
2018-08-20 10:00:00,87.15
2018-08-20 11:00:00,80.45
2018-08-20 12:00:00,75.1
2018-08-20 01:00:00,72.5
2018-08-20 02:00:00,70.6
2018-08-20 03:00:00,69.05000000000001
2018-08-20 04:00:00,66.95
2018-08-20 05:00:00,67.55
2018-08-20 06:00:00,72.9
2018-08-20 07:00:00,78.95
2018-08-20 08:00:00,81.35
2018-08-20 09:00:00,83.45
2018-08-20 10:00:00,86.05000000000004
2018-08-20 11:00:00,88.75
2018-08-21 12:00:00,90.75
2018-08-21 01:00:00,92.35
2018-08-21 02:00:00,93.5
2018-08-21 03:00:00,94.45
2018-08-21 04:00:00,95.1
2018-08-21 05:00:00,95.65
2018-08-21 06:00:00,95.8
2018-08-21 07:00:00,95.65
2018-08-21 08:00:00,93.95
2018-08-21 09:00:00,91.2
2018-08-21 10:00:00,88.1
2018-08-21 11:00:00,84.65
2018-08-21 12:00:00,81.15
2018-08-21 01:00:00,77.35
2018-08-21 02:00:00,73.4
2018-08-21 03:00:00,69.15
2018-08-21 04:00:00,69.75
2018-08-21 05:00:00,73.05000000000003
2018-08-21 06:00:00,77.4
2018-08-21 07:00:00,84.0
2018-08-21 08:00:00,87.25
2018-08-21 09:00:00,89.6
2018-08-21 10:00:00,90.4
2018-08-21 11:00:00,92.7
2018-08-22 12:00:00,93.25
2018-08-22 01:00:00,93.6
2018-08-22 02:00:00,94.0
2018-08-22 03:00:00,93.95
2018-08-22 04:00:00,94.4
2018-08-22 05:00:00,95.2
2018-08-22 06:00:00,96.15
2018-08-22 07:00:00,96.8
2018-08-22 08:00:00,97.1
2018-08-22 09:00:00,97.45
2018-08-22 10:00:00,97.4
2018-08-22 11:00:00,92.4
2018-08-22 12:00:00,85.6
2018-08-22 01:00:00,86.85
2018-08-22 02:00:00,89.94999999999996
2018-08-22 03:00:00,90.55
2018-08-22 04:00:00,80.85
2018-08-22 05:00:00,80.6
2018-08-22 06:00:00,85.1
2018-08-22 07:00:00,90.15
2018-08-22 08:00:00,93.45
2018-08-22 09:00:00,95.0
2018-08-22 10:00:00,95.95
2018-08-22 11:00:00,96.75
2018-08-23 12:00:00,97.1
2018-08-23 01:00:00,97.25
2018-08-23 02:00:00,97.45
2018-08-23 03:00:00,97.75
2018-08-23 04:00:00,97.8
2018-08-23 05:00:00,97.85
2018-08-23 06:00:00,98.2
2018-08-23 07:00:00,98.3
2018-08-23 08:00:00,97.55
2018-08-23 09:00:00,95.65
2018-08-23 10:00:00,91.65
2018-08-23 11:00:00,88.05
2018-08-23 12:00:00,89.75
2018-08-23 01:00:00,86.85
2018-08-23 02:00:00,78.0
2018-08-23 03:00:00,75.15
2018-08-23 04:00:00,76.05000000000003
2018-08-23 05:00:00,77.0
2018-08-23 06:00:00,84.95
2018-08-23 07:00:00,91.1
2018-08-23 08:00:00,93.1
2018-08-23 09:00:00,94.55
2018-08-23 10:00:00,95.5
2018-08-23 11:00:00,95.65
2018-08-24 12:00:00,94.95
2018-08-24 01:00:00,94.95
2018-08-24 02:00:00,94.7
2018-08-24 03:00:00,94.35
2018-08-24 04:00:00,94.9
2018-08-24 05:00:00,96.05
2018-08-24 06:00:00,97.0
2018-08-24 07:00:00,97.2
2018-08-24 08:00:00,96.65
2018-08-24 09:00:00,95.3
2018-08-24 10:00:00,93.55
2018-08-24 11:00:00,90.7
2018-08-24 12:00:00,89.7
2018-08-24 01:00:00,83.75
2018-08-24 02:00:00,79.65
2018-08-24 03:00:00,76.55
2018-08-24 04:00:00,75.85
2018-08-24 05:00:00,77.65
2018-08-24 06:00:00,83.1
2018-08-24 07:00:00,90.6
2018-08-24 08:00:00,97.05
2018-08-24 09:00:00,98.45
2018-08-24 10:00:00,98.85
2018-08-24 11:00:00,99.0
2018-08-25 12:00:00,99.15
2018-08-25 01:00:00,99.3
2018-08-25 02:00:00,99.45
2018-08-25 03:00:00,99.45
2018-08-25 04:00:00,99.4
2018-08-25 05:00:00,99.3
2018-08-25 06:00:00,99.25
2018-08-25 07:00:00,99.15
2018-08-25 08:00:00,98.45
2018-08-25 09:00:00,96.0
2018-08-25 10:00:00,91.05
2018-08-25 11:00:00,90.05
2018-08-25 12:00:00,88.9
2018-08-25 01:00:00,88.6
2018-08-25 02:00:00,89.0
2018-08-25 03:00:00,82.25
2018-08-25 04:00:00,87.05
2018-08-25 05:00:00,90.45
2018-08-25 06:00:00,89.95
2018-08-25 07:00:00,91.65
2018-08-25 08:00:00,92.65
2018-08-25 09:00:00,94.9
2018-08-25 10:00:00,96.25
2018-08-25 11:00:00,97.1
2018-08-26 12:00:00,97.45
2018-08-26 01:00:00,97.65
2018-08-26 02:00:00,97.6
2018-08-26 03:00:00,97.3
2018-08-26 04:00:00,97.3
2018-08-26 05:00:00,97.65
2018-08-26 06:00:00,97.9
2018-08-26 07:00:00,98.05
2018-08-26 08:00:00,97.85
2018-08-26 09:00:00,96.15
2018-08-26 10:00:00,92.75
2018-08-26 11:00:00,89.15
2018-08-26 12:00:00,88.15
2018-08-26 01:00:00,90.85
2018-08-26 02:00:00,86.44999999999996
2018-08-26 03:00:00,86.69999999999996
2018-08-26 04:00:00,81.1
2018-08-26 05:00:00,78.9
2018-08-26 06:00:00,84.80000000000003
2018-08-26 07:00:00,92.35
2018-08-26 08:00:00,94.9
2018-08-26 09:00:00,96.15
2018-08-26 10:00:00,97.0
2018-08-26 11:00:00,97.45
